query_id	NQC	UEF	RSD	OddsRatio	WIG	Scaled NQC	QV-NQC Variant	DenseQPP	SMV	Sigma_max	Sigma_x	max_dcg_value_mono_1000	max_dcg_value_mono_1000_depth	initial_splade_retrieved_dcg_value	mono_1000_reranked_all_dcg_value
1064655	480.26834	1797.288	35.613678	20.692337	17.254642	480.26834	480.26834	0.009704909	52.595627	6.473267	4.998334	12.418263640048991	13	12.032051598362933	6.608777742167954
1064656	12.015892	43.455517	0.8150284	6.009214	8.486372	12.015892	12.015892	0.0098902425	5.7089176	0.9458751	0.9458751	6.8326241644062335	39	6.5555245074344395	6.543559338088346
1064934	19.585974	68.64463	2.5779145	7.0935535	10.476146	19.585974	19.585974	0.010527553	7.1646767	1.5099314	1.1747992	4.156706530853804	87	3.3698227856723886	2.778266255519573
1065184	8.315041	28.832771	1.3386843	9.112996	12.451724	8.315041	8.315041	0.009446801	7.040131	0.705503	0.705503	13.630678014265037	11	13.341613187947148	13.297344680931705
1065339	71.75451	260.8512	12.558024	12.706647	26.851002	71.75451	71.75451	0.008899075	21.39805	3.0843368	2.573985	12.106246352539369	0	12.106246352539369	10.068363874099251
1065587	176.09134	618.4696	20.588488	7.9264007	14.5936575	176.09134	176.09134	0.010416663	20.31156	7.5588727	3.4160936	13.630678014265037	11	13.297344680931705	13.630678014265037
1066270	60.015377	218.62666	11.264989	12.122892	28.196777	60.015377	60.015377	0.010520239	20.561155	2.4898212	2.3900733	10.102925113607748	12	10.092801982659344	10.102925113607748
1067223	35.637863	129.58301	4.213203	11.047381	13.92617	35.637863	35.637863	0.009391771	12.706569	1.6028045	1.6028045	7.251720854321151	22	6.6973629454344925	7.251720854321151
1067587	15.784819	55.374622	1.7092937	5.6480403	13.030403	15.784819	15.784819	0.010478834	6.6394806	1.67278	1.2812241	4.543559338088345	0	4.543559338088345	4.543559338088345
1067844	75.787315	285.6412	12.080593	8.8438225	34.30346	75.787315	75.787315	0.009983487	19.156586	3.1814082	3.1814082	8.557896779023897	23	7.960108798107244	8.557896779023897
1068703	8.632554	31.01435	2.3297272	8.93713	13.850209	8.632554	8.632554	0.009528869	6.242422	0.8027439	0.8027439	9.847780887899166	16	9.274735239907521	9.225382728247945
1069131	7.818679	27.379364	1.0817417	9.18646	23.779305	7.818679	7.818679	0.010300216	6.4562697	0.95600533	0.95600533	13.315213137479308	0	13.315213137479308	12.272991626623082
1070452	135.41956	495.78656	18.51616	14.075639	17.592794	135.41956	135.41956	0.009375	24.596369	3.1106892	2.9932685	10.160078428426733	7	10.137204574652042	9.345982638544653
1071270	46.431744	168.50336	4.2438855	7.9146585	10.070178	46.431744	46.431744	0.009340161	10.790405	1.5234149	1.4173129	13.630678014265037	0	13.630678014265037	13.630678014265037
1071513	33.049603	110.62557	2.5006058	8.288398	10.242797	33.049603	33.049603	0.009395313	9.955452	1.5782189	1.416968	7.9541244340830275	0	7.9541244340830275	6.650246150981463
1071874	791.6035	2817.2722	35.094467	27.493391	29.58487	791.6035	791.6035	0.009341106	93.12161	8.38938	4.986611	3.893548166603045	26	1.6487123143774567	0.719741384391281
1073399	64.91949	242.13112	7.9641924	7.919479	15.171254	64.91949	64.91949	0.008861383	16.37756	2.2937558	2.2937558	13.630678014265037	0	13.630678014265037	13.630678014265037
1073540	54.20837	192.71169	5.455626	7.3974175	9.744051	54.20837	54.20837	0.010074008	13.042319	1.6154917	1.5754379	2.4836653800564017	14	1.3770711884305795	2.465742287438723
1074453	43.971775	163.11787	6.7089095	8.237805	11.443532	43.971775	43.971775	0.010230129	13.781669	1.3790984	1.3790984	9.587118676176692	20	8.545093174692353	8.964720516525471
1075557	45.215656	164.47528	4.194062	6.8506923	15.692734	45.215656	45.215656	0.01043778	12.411176	2.2583597	2.000152	10.84769499215756	0	10.84769499215756	10.411115146882656
1075871	193.96109	671.1505	16.09324	11.3711605	13.61255	193.96109	193.96109	0.011023337	27.974966	3.4349275	2.9304492	11.08493759504022	0	11.08493759504022	9.597360154304177
1076910	116.811615	424.79733	11.544501	10.126651	12.676998	116.811615	116.811615	0.010310953	20.973131	2.6056337	2.4233077	13.630678014265037	0	13.630678014265037	13.630678014265037
1077432	527.42316	1849.4788	77.82551	14.582206	11.130511	527.42316	527.42316	0.011896613	50.873215	3.724668	3.724668	11.200087351933249	14	9.984160794874303	11.200087351933249
1078138	17.331924	62.260567	2.317767	8.724092	12.994058	17.331924	17.331924	0.010469043	8.591854	1.1868546	1.1868546	12.026264903775688	13	11.752416255939707	10.11660016716109
1079515	7.9083977	28.781076	1.4558492	6.9608073	11.748157	7.9083977	7.9083977	0.010169005	4.863144	0.8682258	0.8617661	9.184461900916752	24	8.11017104696028	8.246598864479802
1080057	323.345	1094.4597	21.08496	19.68535	17.400114	323.345	323.345	0.008630832	32.691883	7.5462036	1.9748294	8.221777114797172	29	7.112530645105653	7.1617665641509625
1080749	329.37622	1133.6926	29.007767	19.757957	18.320923	329.37622	329.37622	0.00978613	35.9726	4.8103848	3.78541	12.174946521280482	11	11.401121844791476	10.036397077613465
1082240	16.263998	60.269135	2.0086024	10.613798	3.6919122	16.263998	16.263998	0.010061853	8.218533	0.7510026	0.7510026	7.130220584644357	242	6.584301648410639	6.859024214874075
1082270	22.248447	78.46601	1.5516324	6.2263875	15.772516	22.248447	22.248447	0.00820362	8.296289	1.4829808	1.4357612	12.285558028594512	27	10.978710641470624	12.285558028594512
1082351	162.74327	555.716	13.160376	17.28504	13.832399	162.74327	162.74327	0.01001913	23.5576	3.7893362	2.568338	9.346660547800225	616	8.707692788709242	9.346660547800223
1082478	133.60132	464.88443	17.81206	10.341584	12.121077	133.60132	133.60132	0.0103908265	25.23098	2.3160815	2.3160815	12.34751647514866	0	12.34751647514866	12.166414927360247
1082488	173.3968	623.4721	16.945686	13.131637	14.788678	173.3968	173.3968	0.009162876	29.426268	2.9694343	2.9694343	12.641765215702533	11	12.044016767709026	12.55428468658914
1082495	59.82412	219.61694	5.0839086	12.034758	33.36741	59.82412	59.82412	0.011244262	15.15574	5.226429	2.3458629	10.662347874710468	12	10.525426468790235	8.8419562081147
1082868	31.803427	109.05128	5.5993915	16.34984	12.549076	31.803427	31.803427	0.00949923	12.974245	1.1221893	1.1151183	13.630678014265037	0	13.630678014265037	13.630678014265037
1082949	58.35995	201.5923	4.106581	9.559862	17.316542	58.35995	58.35995	0.009326816	13.077432	2.7584143	2.2160668	8.70161098449883	150	6.228008565561011	8.70161098449883
1083227	21.050797	71.533066	3.5070388	8.985154	18.193796	21.050797	21.050797	0.007894623	9.916167	1.229961	1.229961	8.00438884956728	20	7.10310116121099	7.700889142127643
1083254	20.2916	73.13092	1.9629966	11.091519	17.420153	20.2916	20.2916	0.00815668	9.809616	1.143166	1.143166	12.69634117452124	9	12.66569555439472	11.041481082257596
1083470	52.91053	185.71457	8.880722	13.6790495	18.067888	52.91053	52.91053	0.010054181	15.334776	1.8420805	1.7953833	6.0729482078054495	11	5.881059633663312	2.3234658187877653
1083521	17.552221	59.521866	2.6856706	6.1395316	11.525226	17.552221	17.552221	0.010151895	7.074571	1.1404587	1.140404	12.829648018601056	20	10.904648041484625	11.997683772171374
1083589	164.50964	571.20013	12.053844	12.245468	18.79123	164.50964	164.50964	0.009123895	24.69205	4.2044477	3.197863	7.972804884863454	47	7.575684158748798	7.972804884863454
1083634	81.540955	308.1985	4.503304	9.277177	34.297398	81.540955	81.540955	0.010487563	12.935241	8.859757	3.1409383	12.33280697723798	93	8.613322717272645	10.743825207030495
1083684	64.21653	226.70314	6.770993	12.332805	15.52621	64.21653	64.21653	0.008315583	17.878717	2.091081	2.0126603	8.803237764094789	39	7.744593830946569	8.020914659963863
1083736	17.960865	65.6193	1.3258526	6.544686	16.780787	17.960865	17.960865	0.009172562	7.4505167	1.3139613	1.2725279	5.638930695573494	9	5.39622283614023	5.612975401282247
1083790	210.26462	801.3816	10.448966	16.450825	39.176186	210.26462	210.26462	0.009043211	33.990982	5.9212646	3.9037187	9.492778284536143	0	9.492778284536143	5.386852807234542
1084129	25.971066	90.26843	2.6439097	7.1601305	15.839972	25.971066	25.971066	0.011521115	10.45104	1.4369752	1.4369752	10.833260111035813	14	10.302299419517482	9.725741588682933
1084479	2.79607	9.19588	0.1791044	6.0841885	9.3722105	2.79607	2.79607	0.008823336	2.1908417	0.67360884	0.4235592	8.298506983656637	18	7.127664977127098	7.7203773310208605
1084517	21.489855	76.04616	4.2869577	9.840297	9.949362	21.489855	21.489855	0.010848355	11.136858	1.1415039	1.1415039	13.630678014265037	12	12.928360330244768	13.630678014265037
1084748	9.033964	30.756462	1.3864176	5.6350274	15.916372	9.033964	9.033964	0.0085663	4.953241	1.0516756	1.0516756	9.973971483411232	0	9.973971483411232	8.975481102126563
1084824	42.313404	148.1626	10.796039	11.461437	32.998962	42.313404	42.313404	0.007239419	17.033007	2.0286894	2.0286894	9.184906657093345	8	9.113518726644532	5.808852420657118
1084832	24.460258	82.75383	2.4933152	7.6842732	28.876478	24.460258	24.460258	0.009409248	9.922968	1.8964745	1.8895266	13.297344680931705	0	13.297344680931705	13.130678014265037
1084955	34.646286	117.08376	4.2431045	12.38679	6.386281	34.646286	34.646286	0.010863331	11.892669	1.3025497	1.3025497	12.359481644494752	52	8.996695690632494	12.359481644494753
1085016	84.724266	299.23312	12.60388	8.349104	15.169012	84.724266	84.724266	0.010960493	16.039051	2.4708483	2.4021766	8.54213079619572	3	7.911201042624262	7.59270936139205
1085143	128.66788	468.70514	8.274051	10.712262	8.608492	128.66788	128.66788	0.008418194	17.04913	3.04952	2.231186	3.6750197435780025	14	2.98713694067948	2.956484032228401
1085235	28.848457	99.75929	1.9788741	8.3643875	10.906845	28.848457	28.848457	0.008747	8.077031	2.2877586	1.2421644	13.341613187947148	41	12.462453539647392	13.341613187947148
1085310	208.75441	751.4532	16.658371	14.148312	14.337316	208.75441	208.75441	0.010104573	33.76082	3.1299176	3.1222503	9.579124459700344	0	9.579124459700344	9.436348598802718
1085420	162.93707	583.88	15.102092	14.191382	13.619572	162.93707	162.93707	0.009565119	28.338457	2.9245157	2.7294896	7.156799152121098	0	7.156799152121098	2.5686215613240666
1085421	75.37047	242.79662	15.013357	12.812239	13.778255	75.37047	75.37047	0.011266069	18.944729	2.3454504	2.3348546	13.630678014265037	32	13.274470827157014	13.630678014265037
1085474	418.66843	1578.1343	41.38158	15.793	16.770683	418.66843	418.66843	0.008274086	47.574966	4.349773	4.349773	13.630678014265037	14	13.052548361629261	12.438523200955204
1085598	599.3155	2217.4834	24.99887	19.034946	17.905575	599.3155	599.3155	0.007938383	57.266502	5.4545636	5.4534087	13.630678014265037	11	13.052548361629261	13.028618022937074
1085601	372.99384	1383.8307	23.485243	16.17949	16.334059	372.99384	372.99384	0.010284996	44.297184	4.1408925	4.1373134	10.388615819488756	16	9.719312468482123	8.578413464356055
1085678	111.62506	407.1156	7.8383026	10.883743	10.900975	111.62506	111.62506	0.009024192	17.379576	2.9111123	2.1784074	8.312783840603718	13	8.235116436507521	7.392789260714372
1085741	22.808313	78.32086	3.7002428	9.593632	11.485443	22.808313	22.808313	0.009719312	9.625216	1.0323412	1.0323412	5.160054210538055	19	4.254494511770457	4.746801352835673
1085928	503.15747	1803.2655	33.799404	12.381107	11.38996	503.15747	503.15747	0.0099205775	44.997124	4.384267	3.1767046	11.398744754283117	7	11.314579660255388	10.984605551050896
1086192	80.658485	280.4493	4.337378	12.339128	11.120388	80.658485	80.658485	0.010806255	14.920386	2.9417527	2.1700485	8.91293736758414	16	8.128484259684479	6.33659511727598
1086332	12.788483	46.435863	1.8212497	6.6696806	12.765019	12.788483	12.788483	0.008935819	6.494714	1.1106414	1.1106414	12.315213137479308	10	12.274470827157014	11.666414927360247
1086340	8.367355	28.821634	1.3740684	5.81627	9.563356	8.367355	8.367355	0.00905916	4.7531962	0.8204881	0.803555	12.713153146151344	37	11.67937060794806	12.13502349351557
1086366	28.519598	100.865105	4.339475	7.1788316	12.341151	28.519598	28.519598	0.0084680775	10.886806	1.0653837	1.0653837	11.007113256066038	14	10.517795234250086	10.71804842974815
1086468	15.759402	55.292637	3.0952501	8.441966	14.372195	15.759402	15.759402	0.010122511	8.605704	1.1062506	1.1062506	13.341613187947148	11	13.02614831116142	13.341613187947148
1086686	93.338844	309.9872	8.443377	9.775166	9.547445	93.338844	93.338844	0.0090081245	18.278032	2.098145	2.098145	10.771123147472764	8	10.622324937353701	10.393966063300578
1086708	20.98464	71.69969	2.160459	9.446235	4.9330606	20.98464	20.98464	0.009726631	7.901927	1.0116551	1.005409	13.630678014265037	11	13.028618022937074	13.315213137479308
1086713	19.878338	70.15266	4.014235	5.6461205	14.390088	19.878338	19.878338	0.008046237	8.298011	1.4144833	1.4144833	11.247437299465252	8	11.237200077457798	10.934442134455178
1086763	23.735426	79.805176	3.3805096	11.418822	5.3558445	23.735426	23.735426	0.0096792905	9.785843	1.1301113	1.1301113	11.092709361392052	15	9.693079390578594	11.092709361392052
1086892	8.124658	29.18478	0.7200976	5.403447	7.6873484	8.124658	8.124658	0.008768626	4.880834	0.8224414	0.8224414	12.66569555439472	18	11.933544244480752	12.66569555439472
1087071	34.885483	128.87129	4.1154	7.7322226	9.069038	34.885483	34.885483	0.01021597	11.449699	1.3058407	1.3058407	10.662871238304108	127	5.805326223963965	10.662871238304108
1087139	520.9829	1981.5901	42.92833	17.08446	10.991671	520.9829	520.9829	0.009823432	45.097244	4.4654355	4.053198	5.844589333752327	13	4.82337319752047	5.156706530853804
1087153	46.561714	151.61629	7.851166	8.036045	10.062334	46.561714	46.561714	0.012200254	11.890893	1.4859427	1.4859427	9.298053849858803	4	9.228730407932199	8.938320466057629
1087161	15.807902	58.73841	1.4304698	7.1595163	12.422186	15.807902	15.807902	0.009455776	6.3139763	1.5174443	1.2527163	11.389275737465306	16	11.170698482216146	8.18656190523052
1087569	150.39435	511.42456	16.56965	12.722409	10.497682	150.39435	150.39435	0.010764155	23.13506	2.3612077	2.138377	12.035577795056083	11	11.746512968738196	10.43203860319419
1087577	82.72461	284.75626	9.351101	8.488058	14.84094	82.72461	82.72461	0.010610829	18.449556	2.1869457	2.1869457	13.630678014265037	12	12.99974826069358	13.630678014265037
1087678	150.48361	585.82007	46.738632	14.020974	29.530743	150.48361	150.48361	0.010091474	35.091946	3.5835345	3.5835345	12.421618608057804	11	12.397688269365617	12.421618608057804
1087736	147.08966	530.65826	17.37983	11.35665	15.253585	147.08966	147.08966	0.010070704	25.924288	2.7055562	2.677706	11.40593123264667	15	10.331195622513606	11.078501186514849
1087791	10.017178	35.997166	1.2113955	4.3741474	20.371498	10.017178	10.017178	0.009653552	5.009982	1.1102239	1.1102239	13.630678014265037	0	13.630678014265037	13.630678014265037
1087841	537.6792	1809.0782	50.539276	13.141703	14.253975	537.6792	537.6792	0.008607076	45.306538	5.451482	3.767881	10.323920779002789	19	9.050215164533704	9.733825957020917
1087852	60.050987	211.1275	3.3984113	10.443552	14.341094	60.050987	60.050987	0.009977467	16.390442	2.2423038	2.0522828	10.429296205416414	6	9.064354936032284	9.348837372816664
1088028	1129.0488	3906.5703	76.1747	14.904444	15.649052	1129.0488	1129.0488	0.009996942	68.50582	6.5160604	6.4999185	10.175944320846764	5	10.132120570007913	9.694947869728912
1088075	65.85642	222.18056	4.5529037	7.7402787	13.395655	65.85642	65.85642	0.00897469	13.160097	2.668695	1.9366916	12.359481644494752	0	12.359481644494753	11.781351991858978
1088134	107.768394	391.21124	11.362878	10.156231	14.309694	107.768394	107.768394	0.010526845	21.146282	2.4099534	2.4099534	13.341613187947148	12	12.71921502829593	12.763483535311373
1088308	12.907519	44.918015	1.0671337	9.154148	5.112696	12.907519	12.907519	0.009208706	7.23549	0.86765033	0.86765033	10.758790740070442	14	9.064244822402001	8.007113256066036
1088406	54.463757	196.20981	6.009672	7.2144203	8.580758	54.463757	54.463757	0.00882369	12.417308	1.4910531	1.4910531	10.34044658939937	18	9.71804842974815	9.762316936763595
1088578	221.83849	777.7019	31.435465	7.8375964	11.8701935	221.83849	221.83849	0.010891278	27.945675	2.8899245	2.8899245	13.05254836162926	0	13.052548361629261	12.450488370301299
1088647	23.7584	87.74994	1.4383979	5.9653845	9.940064	23.7584	23.7584	0.009920696	9.255372	1.2795835	1.279355	13.630678014265037	11	13.297344680931705	13.630678014265037
1088648	39.136543	140.47148	6.655194	9.528071	9.742042	39.136543	39.136543	0.010023142	11.762281	1.5834458	1.2712564	7.489953968445531	31	6.899859146463662	7.004388849567278
108871	6.040892	19.867628	0.5297741	8.160099	11.444926	6.040892	6.040892	0.008688977	4.9540157	0.74090475	0.74090475	11.310207740252224	42	10.914548722308513	11.310207740252224
1088837	94.020355	326.32782	11.192663	11.597859	8.6073065	94.020355	94.020355	0.008834561	22.281368	1.7990167	1.7990167	10.175944320846764	7	10.130196613297386	9.842610987513432
1088964	142.64757	521.8936	11.266908	12.08284	12.238891	142.64757	142.64757	0.012003805	21.796486	3.353675	2.7660153	9.48465346159528	17	9.164943015150874	9.195588635277392
1089001	89.55948	316.2219	9.30029	8.74459	12.046744	89.55948	89.55948	0.009534773	15.626297	4.5076437	2.1018813	7.809664414889939	4	7.409158023893811	6.740378958160552
1089029	218.51904	804.65216	17.451761	9.779003	18.544373	218.51904	218.51904	0.009920105	35.90106	3.8495417	3.8495417	12.954760380712608	0	12.954760380712607	11.727588027273093
1089032	26.445572	88.0926	2.4237387	7.6355624	11.216409	26.445572	26.445572	0.007779065	9.992404	1.5577635	1.5577635	13.630678014265037	0	13.630678014265037	12.918263640048993
1089136	150.36763	505.51724	22.35971	15.247298	14.328807	150.36763	150.36763	0.01019473	23.601768	3.195191	2.4618146	13.630678014265037	12	13.297344680931705	13.274470827157014
1089424	414.49643	1494.1234	19.39675	20.652508	11.733125	414.49643	414.49643	0.012266553	40.934002	4.5251675	4.4622335	7.043554519169445	21	6.339183891071558	6.456226907802454
1089441	1509.2589	5498.4614	76.35632	18.988014	19.01144	1509.2589	1509.2589	0.010522717	85.5019	8.140347	7.7150064	9.23989621678674	13	8.071671742169094	8.071671742169094
1089490	180.55869	632.4779	14.667258	8.982281	8.653395	180.55869	180.55869	0.008999854	27.52937	2.239525	2.2347634	6.174489091659804	6	5.399766525196368	5.318281904551781
1089577	35.232166	125.31566	3.0574005	6.9088435	6.3568964	35.232166	35.232166	0.01031992	9.493086	1.3713853	1.2498056	9.776214440441452	12	8.920452009510024	9.425457406737108
1089830	6.892966	25.008078	0.45638755	5.7973766	8.737376	6.892966	6.892966	0.010568956	3.7664177	1.1685494	0.82482237	9.34740636151838	3	9.216476607946921	8.798498606035398
1089861	209.85976	711.0288	7.497826	13.261174	11.642053	209.85976	209.85976	0.009947017	32.299377	3.476042	3.0771158	10.01823999042668	11	8.631208666183236	9.956103026863628
1090039	39.25638	143.82176	4.018983	8.403796	12.244971	39.25638	39.25638	0.0104120625	12.497514	1.4856666	1.4849056	9.600074356764509	5	9.486927163999049	8.306880553402205
1090132	46.187534	153.16046	6.071835	10.372484	13.244294	46.187534	46.187534	0.010339269	13.156262	2.094993	1.922671	12.29233928370462	11	11.35447624726767	11.386779584937022
1090280	49.828533	166.44768	4.754209	8.550115	10.069744	49.828533	49.828533	0.010230837	13.22595	1.5555203	1.4948361	11.261872180587	12	9.480400603612042	11.032230115371831
1090401	66.83842	229.79802	4.61403	10.811145	10.438146	66.83842	66.83842	0.0101383235	15.077112	2.0417953	2.0363173	9.992764270685894	0	9.992764270685894	2.8927892607143724
1090562	22.381628	75.52977	2.7667012	9.376795	8.898136	22.381628	22.381628	0.009053726	9.798314	1.0971413	1.0971413	13.274470827157014	20	12.910491873697161	13.274470827157014
1090652	17.857283	59.92393	1.8987439	8.076817	10.489209	17.857283	17.857283	0.007464494	6.423181	1.8944862	0.9894122	6.899766525196367	36	4.464263086904791	5.357452393072847
1090662	158.45688	552.49365	7.462515	9.760754	9.252974	158.45688	158.45688	0.010818284	22.966179	2.811938	2.4394603	10.837427073277446	12	9.647912993588722	10.455907017491741
1090682	13.873725	50.407047	0.9903439	5.734418	7.6556187	13.873725	13.873725	0.009526271	5.7752085	0.94880146	0.94880146	11.34769499215756	27	8.132756270095788	11.02632682817032
1091173	34.14517	120.18333	2.9804037	9.928737	14.352576	34.14517	34.14517	0.009735839	10.097111	2.6189117	1.5240489	8.793158566261999	0	8.793158566261999	0.0
1091254	56.850838	185.8645	3.6101923	10.2814665	13.458181	56.850838	56.850838	0.010020664	12.371582	2.9633815	2.2628732	13.341613187947148	0	13.341613187947148	11.70733575469144
1091399	97.20639	318.53564	4.763398	10.782586	9.033564	97.20639	97.20639	0.009384212	15.708461	3.06436	2.0515323	13.630678014265037	31	13.052548361629261	11.843528029915928
1091458	11.858675	42.20498	1.4835534	4.927179	9.994164	11.858675	11.858675	0.008257888	5.058548	1.007092	0.8665431	13.630678014265037	0	13.630678014265037	12.510460935750288
1091482	150.55844	509.77472	11.118078	12.864567	13.084341	150.55844	150.55844	0.0088840695	24.764582	3.1343796	2.667631	10.452442745193224	0	10.452442745193224	10.440477575847131
1091494	244.96667	818.2196	17.78396	16.497623	13.68945	244.96667	244.96667	0.010310009	35.531292	3.5392244	3.475541	9.387402858122517	11	9.115761732175638	9.042950078753101
1091634	211.24382	715.8184	42.591652	11.381827	11.164569	211.24382	211.24382	0.009929785	28.614975	3.05195	3.05195	13.630678014265037	0	13.630678014265037	13.630678014265037
1091922	34.262974	117.24514	2.373925	10.900257	12.915648	34.262974	34.262974	0.009289731	11.039598	1.8377378	1.6480619	13.630678014265037	0	13.630678014265037	13.297344680931705
1091923	233.03294	836.10535	11.968483	17.421764	9.056819	233.03294	233.03294	0.009948433	28.044575	3.3568177	3.3568177	6.8326241644062335	46	5.754494511770458	6.488382146644304
1091984	66.94425	228.28159	4.5963817	8.037773	10.236557	66.94425	66.94425	0.011729442	13.488304	2.0601878	1.8353548	10.796684762955154	15	8.989196610282784	10.507619936637266
1092032	20.310146	71.353775	1.8841327	7.96631	11.729868	20.310146	20.310146	0.009554374	7.106114	1.9222597	1.4075257	9.697239064495664	14	9.430352690333912	9.697239064495665
1092103	8.42579	28.30163	1.0465859	18.23667	2.840689	8.42579	8.42579	0.010485204	6.745184	0.48825306	0.48825306	13.329648018601056	15	12.985406000839125	13.040583192283167
1092215	106.149155	374.64468	6.174571	12.780321	12.221492	106.149155	106.149155	0.009588261	20.12156	2.5298412	2.331195	8.620791100749694	49	8.19570522789166	8.296887251311025
1092228	102.0399	357.20966	6.088788	8.418402	12.20673	102.0399	102.0399	0.009604319	16.211826	2.521231	2.3032155	13.630678014265037	0	13.630678014265037	13.630678014265037
1092255	26.557816	89.57305	4.9696827	10.670832	12.77148	26.557816	26.557816	0.010204052	9.845432	1.6150086	1.4531515	13.630678014265037	0	13.630678014265037	12.856972399795954
1092452	876.883	2924.2415	40.406433	21.645163	18.381428	876.883	876.883	0.010391771	62.94035	8.574087	5.078635	7.989953968445531	22	7.715324023249391	7.399859146463662
1092535	10.975974	37.07478	1.2256461	5.378933	7.953023	10.975974	10.975974	0.009614472	5.0836463	0.813583	0.78099823	7.544278711053872	0	7.544278711053872	6.651444009200773
1092611	43.549686	149.53893	12.675745	10.34541	16.203926	43.549686	43.549686	0.009394368	15.020052	1.3882073	1.3882073	13.297344680931705	21	13.040583192283167	13.297344680931705
1092747	142.64001	457.12637	12.290704	10.778298	9.132736	142.64001	142.64001	0.010229539	17.251497	3.6085062	2.379055	10.937867332259795	20	10.308517778110804	7.878543100639952
1092756	329.07465	1139.4572	23.75053	12.935534	10.923316	329.07465	329.07465	0.010289479	37.313847	3.4661605	3.2558324	9.106448840895242	0	9.106448840895242	7.729470273731957
1092912	5.045367	16.543316	0.49889743	10.146122	7.7845097	5.045367	5.045367	0.009205517	4.0600166	0.5703122	0.551153	12.391784982164106	17	11.954000553144201	12.391784982164106
1093029	8.182786	27.89958	0.93395936	6.057627	7.8634195	8.182786	8.182786	0.010550555	4.84397	0.8333809	0.8333809	13.315213137479308	19	12.652072667505793	12.051670393720663
1093040	64.47808	221.94548	6.595456	13.161654	14.063716	64.47808	64.47808	0.009255479	16.315065	2.1349304	2.1349304	13.630678014265037	0	13.630678014265037	6.169267192226598
1093084	16.05146	54.69191	1.3707244	5.744966	7.896479	16.05146	16.05146	0.009235046	5.5188456	1.8456447	1.1360348	6.859024214874074	7	5.525690881540741	5.51805964700059
1093086	49.12218	166.33835	4.1853976	12.032753	12.559256	49.12218	49.12218	0.009434402	15.4194565	1.8757046	1.8757046	10.978532124461724	943	5.747613347068495	10.978532124461724
1093186	65.278114	222.54721	6.3052735	8.2894335	9.882688	65.278114	65.278114	0.010227769	14.647334	2.3445077	1.9742348	11.99974826069358	0	11.99974826069358	11.99974826069358
1093221	1968.9379	6462.8306	111.463715	25.454086	14.547374	1968.9379	1968.9379	0.009372048	101.69859	8.905309	2.8644142	9.192271652465802	7	9.00010529471138	8.106627357904141
1093230	85.68649	281.02383	9.501725	9.850897	9.598745	85.68649	85.68649	0.01036381	17.465193	1.9726837	1.9726837	6.652059994061709	10	5.965742287438723	5.404635368040541
1093258	56.4482	194.35548	6.880278	10.841638	11.130755	56.4482	56.4482	0.01005489	14.129963	1.8465011	1.8465011	13.630678014265037	12	13.200001456191645	13.630678014265037
1093322	117.687386	408.0978	11.123252	9.35411	7.7704372	117.687386	117.687386	0.010321336	18.827785	1.9643925	1.7550826	9.176467684440404	64	7.486606288761281	8.960448506114162
1093479	62.64124	212.60814	7.3341627	7.1252046	11.2364235	62.64124	62.64124	0.010364636	14.121524	1.7086294	1.7086294	13.630678014265037	37	12.413117711010228	13.630678014265037
1093490	24.567356	84.276054	2.1628609	4.8036847	9.793545	24.567356	24.567356	0.009258196	8.316251	1.439176	1.439176	10.613518726644534	4	10.044195284717926	9.460448506114162
1093539	126.81912	447.26517	11.675802	8.667635	12.901608	126.81912	126.81912	0.0061694416	19.77926	3.1654394	2.738801	8.19570522789166	10	7.057370946024599	7.468966086184148
1093680	137.72581	460.04633	7.472558	13.127318	17.81312	137.72581	137.72581	0.00957055	24.64568	3.3387072	3.021546	11.746512968738196	10	11.703902179265583	10.855388151092345
1094112	7.4407744	25.891268	0.7670931	7.525697	5.4606547	7.4407744	7.4407744	0.00967138	3.9899445	0.9699961	0.6852006	7.517833219447304	432	6.80541884523126	7.517833219447304
1094242	287.52026	951.38544	36.27695	14.635837	14.656729	287.52026	287.52026	0.00923859	37.270992	3.6775842	3.4017253	12.856972399795954	11	12.629198813731104	10.665781450136326
1094254	4.735919	16.717178	0.41765863	9.978286	6.2758846	4.735919	4.735919	0.009706798	3.988814	0.55872494	0.4992382	13.630678014265037	21	12.436053489179551	13.630678014265037
1094331	24.257404	82.21384	1.7961452	7.067813	12.694973	24.257404	24.257404	0.008496682	7.4352345	2.1099913	1.5669918	13.630678014265037	0	13.630678014265037	12.884536579405916
1094387	14.778624	51.196465	3.1914706	6.2036324	11.494247	14.778624	14.778624	0.008989576	7.195939	1.1584721	1.1584721	9.939892287858855	98	9.106448840895242	9.559999252743324
1094390	88.43199	303.1238	10.474343	11.723484	14.542157	88.43199	88.43199	0.00941905	15.623064	3.5643532	3.2337532	12.438523200955204	0	12.438523200955204	11.447860063582574
1094971	42.79253	156.58737	3.0609565	7.142807	8.745446	42.79253	42.79253	0.00927981	9.470199	1.9172863	1.6204491	13.630678014265037	0	13.630678014265037	12.577603296540422
1094986	1332.1646	4725.3345	120.71532	18.774021	19.549095	1332.1646	1332.1646	0.010536989	100.13725	6.9408226	5.395426	8.418566037996719	16	7.899859146463662	7.828471216014849
1095070	26.303362	90.68964	3.0275936	6.1460857	15.370541	26.303362	26.303362	0.009368387	9.272306	1.6869982	1.6869982	13.630678014265037	0	13.630678014265037	13.008279854613816
