Percentile,Query ID,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Bin,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
30,442189,101,8.749984529361274,3.263923995665121,9.665693084989062,255,2.88~4.37,7.78877644222041,0.8901474529565792,0.8058166521256994
30,1099683,101,6.949119036855944,3.6069794928134415,7.522078789105983,17,2.88~4.37,6.692357548207408,0.9630512173864408,0.8896952206748702
30,1098356,101,9.929162120439162,4.053347682417997,9.934074896398952,695,2.88~4.37,5.541587470833434,0.5581122962456305,0.5578362885951493
30,1055889,101,6.2539638598522584,4.340317323341019,7.855412122439317,95,2.88~4.37,7.5519124149996815,1.207540143216959,0.9613642540061424
30,162886,101,8.429881493404688,2.9992908310729,8.429881493404688,263,2.88~4.37,8.16369052086149,0.9684229282758651,0.9684229282758651
30,622062,101,9.315508247102477,3.8685395945103425,9.38961038001162,41,2.88~4.37,9.315508247102477,1.0,0.9921080715908203
30,1087736,101,11.078501186514847,4.154031861316619,11.078501186514847,564,2.88~4.37,8.090823389878743,0.7303175089900416,0.7303175089900416
30,1047561,101,7.260338343982993,3.378550388964511,9.106558954525523,53,2.88~4.37,9.106558954525523,1.2542885087542215,1.0
30,381403,101,9.744415313937669,3.7354594566750743,9.744415313937669,997,2.88~4.37,8.515384977463405,0.8738733626514921,0.8738733626514921
30,735739,101,5.85384030063809,4.324185191753292,6.52551236453184,165,2.88~4.37,6.236447538213953,1.0653600402344692,0.9557023555898777
30,1082270,101,12.256688266351016,3.311852784350971,12.629198813731104,320,2.88~4.37,10.495562146023875,0.8563130527548733,0.8310552633483423
30,571100,101,13.200001456191645,4.212290493277218,13.200001456191645,635,2.88~4.37,12.03901137048194,0.9120462153308987,0.9120462153308987
30,455963,101,9.265576894289053,3.5184497671071098,11.022081258511642,295,2.88~4.37,10.347873509166462,1.1168083355440603,0.9388311759338072
30,1003549,101,8.160842233423907,2.9019548946573996,8.534917877079533,63,2.88~4.37,8.534917877079533,1.0458378722386699,1.0
30,362023,101,4.378354379592625,3.8484900568262663,4.378354379592625,19,2.88~4.37,4.118066694250937,0.9405512521885209,0.9405512521885209
30,459691,101,6.9933016481297825,4.183825954287171,7.858493562955875,60,2.88~4.37,7.551560280090382,1.0798276207790771,0.9609424782998686
30,1033927,81,6.717295890504302,4.869706193058121,6.717295890504302,540,4.37~5.38,6.174489091659804,0.9191926620931169,0.9191926620931169
30,529738,81,7.461372836841218,5.073681594621225,7.461372836841218,23,4.37~5.38,7.461372836841218,1.0,1.0
30,993211,81,9.990587445669451,4.447757238276852,9.990587445669451,626,4.37~5.38,9.181206842499796,0.9189856845184322,0.9189856845184322
30,600134,81,7.466556751077204,4.5,7.466556751077204,494,4.37~5.38,7.05517237252514,0.9449030667994704,0.9449030667994704
30,1097016,81,9.89103244292026,4.566433191863034,9.89103244292026,278,4.37~5.38,6.112882780014952,0.6180227206099594,0.6180227206099594
30,1093539,81,7.468966086184148,4.926166575664208,7.468966086184148,318,4.37~5.38,5.830443083269761,0.780622514012311,0.780622514012311
30,821068,81,13.630678014265037,5.29895173983323,13.630678014265037,29,4.37~5.38,13.630678014265037,1.0,1.0
30,1090280,81,9.87045873230197,4.844589333752326,10.00504876754383,469,4.37~5.38,8.710336118385293,0.8824651776193471,0.8705940691305216
30,1007959,81,12.05254836162926,5.361541837194114,13.315213137479308,28,4.37~5.38,12.630678014265037,1.047967420274066,0.9485899988121512
30,1011630,81,6.495452032393595,4.575050681524877,7.131473078933742,120,4.37~5.38,5.972890780605059,0.9195496711880159,0.8375395538193762
30,1093322,81,8.559972811990695,5.276201766997367,8.559972811990695,433,4.37~5.38,8.044397773073797,0.9397690798509678,0.9397690798509678
30,19607,81,6.8461611555535535,4.529529680220046,7.484770054209548,93,4.37~5.38,7.19570522789166,1.0510569448185658,0.9613795982743232
30,785665,81,10.478336115089837,5.17792266708566,10.719706147290982,323,4.37~5.38,6.9541244340830275,0.6636668606257441,0.6487234200762519
30,1036645,81,13.630678014265037,5.192357548207408,13.630678014265037,862,4.37~5.38,7.906836410945657,0.5800765305050009,0.5800765305050009
30,994443,81,11.509177744588245,4.949742310041438,11.720951353255806,113,4.37~5.38,11.4698045211696,0.9965789716439857,0.9785728287306266
30,916315,81,1.891413448285032,4.543559338088345,4.543559338088345,0,4.37~5.38,4.228094461302617,2.235415247330658,0.9305687780632229
30,634877,81,10.257311539536513,4.909462248258724,10.257311539536513,553,4.37~5.38,8.613697243653434,0.8397616871099396,0.8397616871099396
30,410760,81,7.855590639448216,4.84383197558958,8.8318188956991,217,4.37~5.38,8.819853726353008,1.1227486424843192,0.9986452202556011
30,340197,81,4.684297151216396,5.142271649732057,5.849568290226781,377,4.37~5.38,5.668059971458994,1.2100128980901945,0.9689706471038138
30,1088837,81,9.842610987513432,5.360651235544246,10.175944320846764,19,4.37~5.38,10.143640983177413,1.0305843638487668,0.9968255194161024
30,778602,81,12.040583192283169,4.686335198985971,12.246591576155245,499,4.37~5.38,11.260855228592648,0.9352416779786672,0.9195093311120233
30,16973,81,12.954760380712608,5.070771382789007,12.954760380712608,103,4.37~5.38,12.609906634209777,0.9733801524406226,0.9733801524406226
30,1084479,81,7.7203773310208605,4.655048813310971,8.79170333707504,160,4.37~5.38,8.223670374635038,1.0651902131249364,0.9353898851381188
30,609949,81,10.060584540731597,4.387136618954822,10.060584540731597,524,4.37~5.38,5.768929392892205,0.5734189071754168,0.5734189071754168
30,951557,81,13.630678014265037,4.447734846805364,13.630678014265037,29,4.37~5.38,13.341613187947148,0.9787930706003494,0.9787930706003494
30,1058036,81,5.289700772947467,4.465251168443669,6.917549086002367,140,4.37~5.38,5.151615237885115,0.9738953976813683,0.7447168316173408
30,1089001,81,7.183020685580039,5.1750197435780025,7.516354018913372,32,4.37~5.38,7.16014683180535,0.9968155662114954,0.9526090460598717
30,936518,81,10.142295867620732,4.773619718727478,10.142295867620732,445,4.37~5.38,9.568411784643637,0.9434167479959622,0.9434167479959622
30,391977,81,11.448823927232777,5.373892307727825,11.448823927232777,663,4.37~5.38,9.945509413826846,0.8686926689622619,0.8686926689622619
30,214319,81,7.835166575383353,5.021156681242881,7.835166575383353,19,4.37~5.38,7.835166575383353,1.0,1.0
30,1090682,81,11.02632682817032,4.894761127969283,11.02632682817032,891,4.37~5.38,7.77901879476342,0.705495031662711,0.705495031662711
30,923492,81,5.8610887033962795,4.3910389219042445,6.150153529714167,213,4.37~5.38,5.775265891825719,0.9853571894380596,0.9390441822180216
30,1083736,81,5.595106944734643,5.2618595071429155,5.980703001559768,422,4.37~5.38,5.323465818787765,0.9514502352448313,0.8901070354771679
30,279717,81,12.769324898118253,4.999464448973299,13.630678014265037,181,4.37~5.38,13.008279854613816,1.0187132020214145,0.9543384299005628
30,166839,81,7.47625247413956,4.623104336076607,8.131325258797503,48,4.37~5.38,7.162995119242934,0.9580996821629303,0.8809136138654758
30,341089,81,8.440741988597637,4.892789260714372,8.989705221640826,98,4.37~5.38,7.053889181363095,0.8356953915771856,0.7846630125737982
30,633712,81,8.992245163212285,5.228008565561011,11.107144242513796,21,4.37~5.38,10.532051598362932,1.171237150144668,0.9482231767595459
30,1095638,81,10.1987182650296,5.212761690206443,10.1987182650296,985,4.37~5.38,7.707514271700341,0.7557336197950137,0.7557336197950137
30,1082240,81,7.475519087323785,5.339091269804263,7.475519087323785,296,4.37~5.38,7.080048790427401,0.9470979483462251,0.9470979483462251
30,918454,81,10.270934426425436,5.219476971640775,10.270934426425436,158,4.37~5.38,9.679315971877989,0.9423987701620108,0.9423987701620108
30,195826,81,9.463023266059492,5.044816088497761,9.764053261723474,45,4.37~5.38,9.764053261723474,1.0318111862562642,1.0
30,1033403,81,12.028618022937074,5.273115507561908,12.028618022937074,649,4.37~5.38,11.027138822403142,0.9167419566716445,0.9167419566716445
30,1086366,81,10.71804842974815,5.160054210538055,10.71804842974815,326,4.37~5.38,9.420452009510024,0.8789335177254264,0.8789335177254264
30,278920,81,5.9157110250334455,4.577231762661349,6.231175901819174,44,4.37~5.38,6.231175901819174,1.0533266204942702,1.0
30,1007,81,8.720377331020861,5.043559338088346,8.720377331020861,50,4.37~5.38,8.720377331020861,1.0,1.0
30,247083,81,8.779919154143506,5.013006339229121,8.779919154143506,659,4.37~5.38,6.115039889804454,0.6964802047087852,0.6964802047087852
30,202247,81,10.062783114231056,4.717388511771597,10.679277986680766,65,4.37~5.38,10.363813109895036,1.0299151827329216,0.9704600931655512
30,898655,81,5.885424265341916,4.70097503786925,6.174489091659804,19,4.37~5.38,5.885424265341916,1.0,0.9531840089071755
30,888774,81,8.0287723220573,5.2618595071429155,8.87887126420228,542,4.37~5.38,5.2618595071429155,0.6553753545466852,0.5926270750604994
30,129524,81,5.545802343619451,4.813917272873177,6.173205900497757,30,4.37~5.38,5.999735587249494,1.081851680875771,0.9718994771850594
30,99676,81,6.698694047140922,4.550831712193508,7.118610019613222,117,4.37~5.38,6.268929392892205,0.9358435164788358,0.8806395315405714
30,780850,48,13.630678014265037,5.483486863047501,13.630678014265037,60,5.38~6.34,12.436053489179551,0.9123576594036434,0.9123576594036434
30,984689,48,6.239566963927731,5.4143419381297955,7.688923972781549,13,5.38~6.34,7.087297193185591,1.1358636319088757,0.9217540995689787
30,334654,48,9.0429500787531,6.0608820395708225,9.077226943742447,28,5.38~6.34,7.543207203179047,0.8341533611804648,0.831003482663733
30,495919,48,8.216851134327708,6.1208837220169885,9.220956172174708,138,5.38~6.34,8.642826519538932,1.051841682202519,0.9373026352320871
30,1095656,48,9.91919951522064,5.776875698824168,9.91919951522064,683,5.38~6.34,8.628039503507885,0.8698322369933664,0.8698322369933664
30,788396,48,10.048300322564923,6.005993478765963,10.048300322564923,42,5.38~6.34,10.048300322564923,1.0,1.0
30,1085420,48,5.14527201342591,5.9950998974842955,8.08511611204912,322,5.38~6.34,7.439960691237475,1.4459800515548795,0.9202045571305798
30,581877,48,12.692814977828087,5.605165649733196,12.692814977828087,640,5.38~6.34,6.884893613423716,0.542424483887168,0.542424483887168
30,1091923,48,6.8326241644062335,5.597164707731159,6.8326241644062335,138,5.38~6.34,6.268929392892205,0.9174995202501359,0.9174995202501359
30,1029559,48,7.80163950154093,6.105111013663122,8.376242957483553,152,5.38~6.34,6.59681257282186,0.8455674696990164,0.7875622288305398
30,74717,48,10.98977792084229,5.411553177533561,10.98977792084229,494,5.38~6.34,9.135828762222705,0.831302400105507,0.831302400105507
30,706487,48,12.66569555439472,5.5306962787678255,13.040583192283169,340,5.38~6.34,7.3232873017788656,0.5781985892782529,0.5615766713648557
30,1028599,48,7.920982661428224,5.9304121453228875,8.163401890222309,87,5.38~6.34,8.057003707968372,1.017172243944241,0.9869664407455702
30,1089577,48,9.425457406737108,5.635373802007681,9.425457406737108,56,5.38~6.34,8.87296797700077,0.9413832765992416,0.9413832765992416
30,540970,48,8.77375627311039,5.459308348319012,8.77375627311039,274,5.38~6.34,8.061341898894346,0.9188016680609837,0.9188016680609837
30,337194,48,9.324009144150052,5.517425526788198,9.324009144150052,322,5.38~6.34,8.49673522355564,0.9112748703047499,0.9112748703047499
30,798768,48,8.497023854194822,5.961084206202036,9.589183164698897,42,5.38~6.34,9.589183164698897,1.1285343349912917,1.0
30,1093230,48,5.404635368040541,5.907131520568825,6.540618429383467,18,5.38~6.34,5.775184815003015,1.0685614147355176,0.8829722873082196
30,1092255,48,13.630678014265037,6.1114277973696955,13.630678014265037,452,5.38~6.34,11.709805466467095,0.8590772560405525,0.8590772560405525
30,1065339,48,10.35742870041714,6.247589375721523,11.883253388243867,24,5.38~6.34,10.35742870041714,1.0,0.871598741693396
30,994442,48,8.279018794763418,6.331818895699101,8.606448840895242,17,5.38~6.34,8.606448840895242,1.0395493782836835,1.0
30,545760,48,5.710226004755012,6.043559338088346,6.043559338088346,0,5.38~6.34,5.754494511770458,1.0077524964823779,0.9521697711320358
30,546145,48,7.899859146463662,5.98148429891993,7.899859146463662,201,5.38~6.34,7.210318626022307,0.9127148335613016,0.9127148335613016
30,1010927,48,12.96401134759837,5.948421412373435,12.96401134759837,103,5.38~6.34,10.47621448894234,0.8080997623380741,0.8080997623380741
30,457497,48,11.24173427775566,6.288355657390788,11.569071702620189,405,5.38~6.34,9.283147771807831,0.8257754135121892,0.8024107733471272
30,798814,48,13.05254836162926,5.404131156874971,13.05254836162926,285,5.38~6.34,9.02516022962254,0.6914481356111206,0.6914481356111206
30,964662,48,11.256688266351016,5.605165649733196,12.1987182650296,691,5.38~6.34,8.848225644075761,0.7860416345121027,0.7253406015155881
30,1098814,48,7.381898068648764,5.475519087323785,9.667962531272796,41,5.38~6.34,9.667962531272796,1.309685184130765,1.0
30,991571,48,8.61677868416999,5.697855612155471,9.508455902217058,43,5.38~6.34,9.508455902217058,1.103481504020195,1.0
30,749752,48,7.808852420657118,6.066433191863035,8.16505960776514,16,5.38~6.34,7.808852420657118,1.0,0.9563742086133379
30,316762,48,9.655073031199649,5.5401257626624885,9.655073031199649,474,5.38~6.34,9.474988435405583,0.9813481891631337,0.9813481891631337
30,446952,48,12.178785319959788,5.728094461302617,13.243825207030495,586,5.38~6.34,8.893332586076658,0.7302314929142723,0.6715078496623186
30,757441,48,8.484160794874303,6.083517849495262,9.235078451310304,20,5.38~6.34,8.195095968556414,0.965928884033819,0.8873878020379639
30,1093084,48,5.456367439614134,5.399766525196368,5.5306962787678255,3,5.38~6.34,5.376892671421679,0.9854344911569821,0.9721909142006958
30,1100405,48,8.6566206351122,5.98858488154188,9.40042644317292,79,5.38~6.34,8.52726270334197,0.9850567632309611,0.9071144543165819
30,243139,48,12.71068343437569,5.6199526657642425,12.71068343437569,514,5.38~6.34,11.529987109840723,0.9071099260216169,0.9071099260216169
30,507070,48,13.630678014265037,6.2849616148880765,13.630678014265037,114,5.38~6.34,12.359481644494752,0.9067400485551835,0.9067400485551835
30,1095875,48,5.279642067948914,5.729470273731957,6.8555906394482165,12,5.38~6.34,5.708254137500101,1.081182031667101,0.8326422095061877
30,353617,48,8.083396470111653,6.289700772947468,8.757507548908396,48,5.38~6.34,8.757507548908396,1.0833945336331414,1.0
30,159901,48,4.48013918336325,6.016261397646077,7.150153529714167,16,5.38~6.34,3.9767691122075104,0.8876440997581109,0.5561795415554504
30,162879,48,7.917549086002367,5.429245546775109,7.992018456967737,22,5.38~6.34,7.917549086002367,1.0,0.9906820321591668
30,441793,48,8.869175541139924,6.043559338088346,8.869175541139924,704,5.38~6.34,7.486520393019674,0.844105560690871,0.844105560690871
30,1056025,48,9.875297156964743,5.736900672011785,11.375870900508426,34,5.38~6.34,11.375870900508426,1.1519522622653815,1.0
30,186932,48,13.630678014265037,5.79234410262352,13.630678014265037,466,5.38~6.34,10.743165289053945,0.7881607413667026,0.7881607413667026
30,607878,48,10.688747925178308,5.454014320452747,10.688747925178308,23,5.38~6.34,10.688747925178308,1.0,1.0
30,29416,48,10.206589940973284,5.428347656800681,10.495654767291173,404,5.38~6.34,8.233013962788096,0.8066370854909656,0.7844211862270464
30,952746,48,6.027152589711687,6.066525813130329,6.566525813130329,61,5.38~6.34,6.210318626022307,1.0303901441989844,0.9457540871314698
30,1090652,48,7.164299780196734,5.9649849292759765,7.703877961376906,107,5.38~6.34,6.731175901819174,0.9395441436475366,0.8737386463759763
30,805135,48,11.373221123997943,6.140613932189224,11.413117711010228,46,5.38~6.34,11.413117711010228,1.0035079408531065,1.0
30,1036295,48,13.014183141815328,6.284516858711482,13.040583192283169,49,5.38~6.34,12.725118315497438,0.9777884771431326,0.9758089901245821
30,1026527,48,7.206613912320256,5.590730768611448,7.206613912320256,761,5.38~6.34,5.215231401982097,0.7236729295385537,0.7236729295385537
30,1092103,48,13.040583192283169,6.081675811097573,13.040583192283169,476,5.38~6.34,11.422609119299526,0.8759277825901922,0.8759277825901922
30,442850,48,3.209387569769561,5.421161178437124,5.465704302241502,19,5.38~6.34,3.470599585838306,1.0813899880865745,0.6349775607902906
30,519469,48,10.404648041484624,5.932503074597723,11.306860060567974,70,5.38~6.34,10.230013599094244,0.9832157280386525,0.9047616707286251
30,564328,48,11.341613187947148,6.178648765576876,11.630678014265037,405,5.38~6.34,9.409770031325976,0.8296676914820053,0.8090474192291185
30,990717,48,7.229025517555363,5.492463213144331,7.98405068124402,9,5.38~6.34,7.229025517555363,1.0,0.9054333202740874
30,1044289,48,7.449211658123238,5.663362357299161,7.80541884523126,15,5.38~6.34,7.80541884523126,1.0478181052513904,1.0
30,1057190,47,9.851665945027309,6.4815082702669,9.851665945027309,17,6.34~7.13,9.851665945027309,1.0,1.0
30,1096092,47,11.774570736748869,6.467049417798182,12.739553196619186,156,6.34~7.13,10.386958101945924,0.8821517432926743,0.8153314281620495
30,1003368,47,13.243825207030495,6.951588748631598,13.630678014265037,40,6.34~7.13,13.630678014265037,1.029210050811391,1.0
30,1015486,47,12.86666812285831,6.842775490672082,12.86666812285831,106,6.34~7.13,12.004932174929564,0.9330257111087036,0.9330257111087036
30,1094971,47,13.341613187947148,6.785355293696934,13.630678014265037,282,6.34~7.13,12.391784982164106,0.9288070945842501,0.9091099481035073
30,981156,47,8.373817956430809,6.639307048371468,8.67484795209479,10,6.34~7.13,8.373817956430809,1.0,0.9652985277290896
30,523315,47,8.834158001010241,6.9291289541608405,9.126295890223448,17,6.34~7.13,8.622948210539196,0.9760916897290164,0.9448464430981837
30,990001,47,9.6113351761024,6.547780936400052,9.6113351761024,246,6.34~7.13,8.398397438292717,0.873801327746271,0.873801327746271
30,760977,47,11.746512968738196,6.703877961376906,12.035577795056083,327,6.34~7.13,8.539306480105108,0.7269652281346262,0.7095053204352884
30,46468,47,9.08711867617669,6.531594168742252,9.721482005174003,527,6.34~7.13,9.298053849858803,1.0232125474750444,0.9564440735383924
30,241855,47,10.343880164825228,6.543559338088346,10.735916886295753,216,6.34~7.13,9.06933611537069,0.8767827904862361,0.8447658650326896
30,687816,47,11.99974826069358,6.661447515330382,13.329648018601056,97,6.34~7.13,12.595026996911434,1.049607602033432,0.9448881905460307
30,1097213,47,11.337365148882814,6.891032442920259,12.35447624726767,609,6.34~7.13,11.34804712706686,1.000942192303394,0.9185372896383694
30,817514,47,12.58493030671566,6.5535701325425135,12.58493030671566,492,6.34~7.13,10.63947402093578,0.8454138212635367,0.8454138212635367
30,802162,47,6.2158341823333565,6.776549082987766,7.750063136778319,56,6.34~7.13,6.880469526756136,1.1069261703138424,0.8877952869963752
30,1097262,47,10.691648379280307,6.452841242920982,10.691648379280307,663,6.34~7.13,8.352590275754364,0.7812256800308847,0.7812256800308847
30,1092756,47,7.698824653605438,7.122979470210726,8.156620635112198,42,6.34~7.13,8.156620635112198,1.0594631001619668,1.0
30,1036271,47,6.99778121235757,7.0590681964905775,9.369520387724664,92,6.34~7.13,8.432058318421129,1.2049616960774268,0.8999455649264889
30,950720,47,13.630678014265037,6.8291790445357865,13.630678014265037,34,6.34~7.13,13.630678014265037,1.0,1.0
30,472211,47,9.34822564407576,6.919417565152686,10.020709702202332,26,6.34~7.13,7.809079126901666,0.8353541542774489,0.7792940179861114
30,987322,47,9.312488730980553,6.668874435097473,9.312488730980553,911,6.34~7.13,7.758969257079342,0.8331789150269787,0.8331789150269787
30,1056286,47,7.105165649733196,6.660054210538055,7.105165649733196,245,6.34~7.13,6.642185753990451,0.9348389722961449,0.9348389722961449
30,644423,47,9.446445288998492,6.835690501775863,10.502552615015546,316,6.34~7.13,10.280630149487791,1.08830674766738,0.9788696640081126
30,1093086,47,6.674489091659804,6.623034106280801,7.319761105085714,11,6.34~7.13,5.138838074306199,0.7699223122152529,0.7020499713762207
30,1083589,47,7.386903465875848,6.8282926990059485,8.616481105141165,137,6.34~7.13,8.312981397701531,1.1253675421783624,0.9647768382781521
30,128500,47,8.907791438545377,6.58567746083998,9.794558350038312,64,6.34~7.13,9.546235834042715,1.0716725801116864,0.9746468899238703
30,678761,47,13.630678014265037,6.878957159943885,13.630678014265037,56,6.34~7.13,13.040583192283169,0.9567083294488865,0.9567083294488865
30,1059606,47,11.780006876302298,6.631294561924841,12.973440831493033,53,6.34~7.13,12.117155036967969,1.028620370446804,0.933997017009826
30,75231,47,9.201077863174971,6.656620635112198,9.201077863174971,244,6.34~7.13,7.992018456967737,0.8685958945042521,0.8685958945042521
30,349916,47,10.615490593899445,6.948194706128886,10.615490593899445,444,6.34~7.13,9.0593495388052,0.8534084655504727,0.8534084655504727
30,1021277,47,12.598553193604586,6.8122859960829745,13.630678014265037,91,6.34~7.13,11.360472155736476,0.9017283160342096,0.8334487942453999
30,1092747,47,7.553347682417997,6.684818934934552,9.66842967892088,148,6.34~7.13,7.628248717389446,1.0099162699932107,0.7889852820691825
30,1101990,47,10.38343190525277,7.062462238993289,10.38343190525277,622,6.34~7.13,9.91544661228294,0.9549296131336802,0.9549296131336802
30,1046469,47,7.489953968445532,6.74328188166821,8.161533411071987,16,6.34~7.13,7.71688183120037,1.030297631161802,0.9455186228523673
30,66388,23,9.02163403292939,7.409110113349426,9.746825570724347,105,7.13~7.98,8.550543328096031,0.9477821087494954,0.8772644248172985
30,504670,23,13.630678014265037,7.407478836559222,13.630678014265037,45,7.13~7.98,9.96780195704203,0.7312770462782802,0.7312770462782802
30,30211,23,10.47621448894234,7.35401881764699,10.47621448894234,94,7.13~7.98,8.702508874473258,0.8306921248757143,0.8306921248757143
30,925286,23,9.934886890631772,7.554382126775336,10.235916886295753,27,7.13~7.98,9.946852059977866,1.0012043588898205,0.9717597524941906
30,1057536,23,9.480790723718563,7.374273559634302,10.46335142962182,41,7.13~7.98,8.850382753865262,0.9335068151777489,0.8458458853642025
30,467925,23,8.564423339410903,7.660027769785425,9.699013374652765,12,7.13~7.98,8.8318188956991,1.0312216649844623,0.9105894130200939
30,604791,23,10.507619936637266,7.961057765449406,10.507619936637266,22,7.13~7.98,10.507619936637266,1.0,1.0
30,559161,23,11.910577769438769,7.601553557298438,11.910577769438769,859,7.13~7.98,10.032230115371831,0.8422958406865391,0.8422958406865391
30,391417,23,10.662871238304108,7.509708396506442,11.033513306533877,45,7.13~7.98,8.983427408058525,0.8424960976540224,0.8141946412244482
30,1029090,23,10.930641320973097,7.825389775498292,10.930641320973097,885,7.13~7.98,8.454670189148155,0.7734834526978588,0.7734834526978588
30,398258,23,10.87380641198622,7.368275181759838,10.87380641198622,127,7.13~7.98,10.19517457597346,0.9375902227517402,0.9375902227517402
30,999753,23,4.297596420238125,7.440422939777055,9.13420902987709,17,7.13~7.98,8.974462602406287,2.088251600393185,0.9825111920530516
30,916759,23,13.341613187947148,7.744901614013823,13.341613187947148,659,7.13~7.98,11.160078428426733,0.8364864331780193,0.8364864331780193
30,949396,23,12.856972399795954,7.54365195935564,12.856972399795954,103,7.13~7.98,10.657175504919074,0.8289024175775791,0.8289024175775791
30,540262,23,7.640995184095701,7.455559701501343,7.997202371203723,303,7.13~7.98,7.640995184095701,1.0,0.9554585252974652
30,985158,23,7.70026586894215,7.733013962788095,9.443325863284713,76,7.13~7.98,8.656442118103298,1.1241744461081193,0.9166730284887459
30,611468,23,7.684818934934552,7.392789260714372,8.387136618954822,12,7.13~7.98,8.387136618954822,1.0913902708660566,1.0
30,865487,23,11.23038083715047,7.437075260092804,11.23038083715047,802,7.13~7.98,7.761212262610449,0.6910907452876489,0.6910907452876489
30,56775,23,8.897106958806113,7.909079416476764,9.62000730183432,551,7.13~7.98,8.070654790174743,0.9071100108768086,0.8389447676028114
30,764025,23,11.05510396914652,7.966901597661943,11.356133964810502,59,7.13~7.98,10.787371871674756,0.9757820371279209,0.9499158697054666
30,985372,23,8.027847991330242,7.203680291939936,8.027847991330242,6,7.13~7.98,8.027847991330242,1.0,1.0
30,368043,23,7.80541884523126,7.543559338088346,8.795989361336597,146,7.13~7.98,7.80541884523126,1.0,0.887383843316198
30,563023,23,13.200001456191645,7.414837352947695,13.200001456191645,455,7.13~7.98,11.374095042625402,0.8616737718078223,0.8616737718078223
30,1099487,23,10.063721458808365,7.863827123745287,10.063721458808365,23,7.13~7.98,10.063721458808365,1.0,1.0
30,37485,23,11.148724987821542,7.7775570865924735,11.148724987821542,17,7.13~7.98,11.148724987821542,1.0,1.0
30,998966,23,10.817088904954186,7.223748982052085,13.040583192283169,44,7.13~7.98,11.404648041484624,1.0543176765665057,0.8745504609205961
30,1083521,23,12.109906634209777,7.788331686043816,12.815213137479308,245,7.13~7.98,11.672043597772824,0.9638425753671779,0.9107959011338503
30,1094390,23,12.959005950371283,7.285054236155371,12.959005950371283,414,7.13~7.98,8.548657356582725,0.6596692207196494,0.6596692207196494
30,63801,23,9.569250219629083,7.477779585217878,9.569250219629083,46,7.13~7.98,8.735078451310303,0.9128278862843745,0.9128278862843745
30,1087071,23,8.700710625118743,7.551560280090382,8.98977545143663,83,7.13~7.98,7.108825931403602,0.8170396922385387,0.7907679084762412
30,988019,23,7.401745117976968,7.3954018935177634,8.261464487927894,19,7.13~7.98,7.608709338789335,1.0279615438675,0.920987961626852
30,757371,23,10.369089645398317,7.460120342551834,10.369089645398317,26,7.13~7.98,9.569428736637988,0.9228803167773548,0.9228803167773548
30,179286,23,8.448194706128888,7.971247076912476,8.448194706128888,187,7.13~7.98,8.147164710464907,0.9643675357712111,0.9643675357712111
30,19767,23,11.46829490245427,7.613870861553831,12.99974826069358,45,7.13~7.98,11.193726881652765,0.976058514091511,0.8610725882668394
30,1035058,23,8.947030576986766,7.268831952706009,9.236095403304654,9,7.13~7.98,9.236095403304654,1.032308465231069,1.0
30,290499,23,12.973440831493033,7.67134819615427,12.99974826069358,43,7.13~7.98,11.315213137479308,0.8721828915280226,0.8704178658360884
30,394782,23,12.567907573478063,7.579124459700344,12.567907573478063,696,7.13~7.98,9.45235012392593,0.7521021354320854,0.7521021354320854
30,884378,23,8.737888753550665,7.19281068200524,13.630678014265037,112,7.13~7.98,10.183716087198594,1.1654664386818168,0.7471173537032374
30,236157,23,12.368818507122125,7.132144541354883,12.368818507122125,552,7.13~7.98,9.768220223965104,0.7897456186571448,0.7897456186571448
30,1059496,23,9.313413061707609,7.168874435097473,10.087118676176692,389,7.13~7.98,8.50398362631383,0.9130899241737949,0.8430537896216251
30,1071874,23,5.860596036675301,7.8461611555535535,7.8461611555535535,0,7.13~7.98,5.860596036675301,1.0,0.7469380147165523
30,1057939,23,12.102658231451583,7.641261423263393,12.102658231451583,36,7.13~7.98,10.429296205416414,0.8617359927022852,0.8617359927022852
30,1075557,23,10.411115146882656,7.447842571219588,10.700179973200544,29,7.13~7.98,10.060811246976144,0.966352893521555,0.9402469184793386
30,1002683,23,7.511348621686288,7.264591201966232,7.814848329125923,14,7.13~7.98,7.511348621686288,1.0,0.9611637110974384
30,1008337,23,7.968559315204775,7.218312842498654,7.968559315204775,315,7.13~7.98,6.5277553700629465,0.8191889037717726,0.8191889037717726
30,1091494,23,9.375437688776424,7.68115220642972,9.676467684440404,25,7.13~7.98,8.521499947952137,0.9089175599933261,0.8806415962773858
30,1100442,23,10.261872180587,7.181854087032261,10.261872180587,21,7.13~7.98,10.261872180587,1.0,1.0
30,1088964,23,9.195588635277392,7.557791730854221,9.195588635277392,239,7.13~7.98,8.59352864394943,0.9345273026874803,0.9345273026874803
30,903736,23,13.630678014265037,7.50261453941018,13.630678014265037,66,7.13~7.98,12.541507523010225,0.9200941809266603,0.9200941809266603
30,567862,23,10.87618350249458,7.492018456967737,12.028329392297891,416,7.13~7.98,8.411201042624262,0.7733596109972817,0.6992825660403191
30,202415,23,9.796043997406672,7.522690517846887,11.307304816744566,40,7.13~7.98,11.01823999042668,1.124764240885766,0.9744355678914909
